Compound_CID,Carcinogenicity,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
32436,3,6.151540690350213,6.151540690350213,0.40024691358024733,0.40024691358024733,0.4888114201320199,11.4375,271.53,266.49,269.94059782,80,0,0.15652946359290124,-0.4543747082292063,0.4543747082292063,0.15652946359290124,0.9375,1.6875,2.5,35.49901556298865,10.145242066336118,2.1507460870747006,-1.9811295629690555,2.4081917175227705,-1.730883606974682,6.48070572327888,0.6688843997581755,2.6535530292958085,2.643361616408675,700.1130130751492,11.284092571446667,7.928893055439673,10.196679893495038,7.681540550352056,4.629895538356956,5.763788957384638,3.456540700484364,4.648905426974804,2.496790346847978,3.5649476159065263,1.7923820103163177,2.5275124284231096,-0.8899999999999997,7660.807595576999,10.275866957060256,3.5572849378810236,1.3237716636115493,106.49886012768921,4.417150937053347,10.605653455383568,5.583020141642242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.00192087608238,12.13273413692322,10.772448428929591,10.045266627482652,4.417150937053347,56.741308382911626,0.0,0.0,0.0,0.0,0.0,45.399735283532024,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,34.7489862793614,15.067899941223978,21.938488712214074,0.0,13.14,0.0,0.0,0.0,0.0,20.65092008286622,16.355468570571833,0.0,6.06636706846161,24.26546827384644,0.0,39.219970607750895,5.6440277777777785,18.180789871504153,0.0,3.1088636936256,1.2953086419753093,0.0,9.271010015117158,0.0,0.0,0.0,0.0,16,0,1,0,0,0,0,2,1,3,0,0,1,0,4,1,0,0,0,0,0,0,2.2846366718762345,3,5.546200000000001,68.75000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32437,3,6.13820735701688,6.13820735701688,0.5894038170823888,0.5894038170823888,0.5418825182815059,11.333333333333334,237.08499999999998,231.03699999999998,235.979570172,74,0,0.13791236383551198,-0.45595337634636607,0.45595337634636607,0.13791236383551198,0.9333333333333333,1.7333333333333334,2.6,35.496834811005485,10.147096881323538,2.0977551212133134,-1.9386745729742645,2.352650785635183,-1.6940169071812166,6.398798824185063,0.6687685381395599,2.544652752042534,2.60768204768073,655.0755911783466,10.413849083443589,7.628278851620072,9.140136743656983,7.25402019542349,4.5182635710419685,5.274192517060423,3.358969582391305,4.202605489603895,2.3951336132880248,2.911442685146628,1.7725087592709166,2.3490428850456584,-1.1799999999999997,4761.045299071581,9.075511994131196,3.1567447290446604,1.3121858197344203,96.19559390080754,4.417150937053347,11.166040283284485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40098098584986,12.13273413692322,21.86144881113253,5.022633313741326,4.417150937053347,45.14036849267911,0.0,0.0,0.0,0.0,0.0,46.44346903825231,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,40.815353347823006,10.045266627482652,21.938488712214074,0.0,13.14,0.0,0.0,0.0,0.0,10.045266627482652,21.938488712214074,0.0,12.13273413692322,24.26546827384644,0.0,27.619030717518378,5.645185185185186,12.045285651297554,0.0,3.1665180146132537,1.560524691358025,0.0,11.304708679768204,0.0,0.0,0.0,0.0,15,0,1,0,0,0,0,2,1,3,0,0,1,0,3,1,0,0,0,0,0,0,1.9099383100570164,3,4.892800000000001,63.74000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32781,3,5.934308232552279,5.934308232552279,0.7398639455782317,0.7398639455782317,0.531560836348283,11.214285714285714,202.64,195.58399999999997,202.018542524,68,0,0.13502577944139407,-0.45606499669356343,0.45606499669356343,0.13502577944139407,0.8571428571428571,1.6428571428571428,2.5714285714285716,35.49569102961969,10.15018472087265,2.0474507809597142,-1.8876388035879286,2.2954427075896353,-1.6533249046252392,6.313012345038889,0.6687325774795363,2.5607265578347134,2.584067409670167,609.8208026305191,9.54360559544051,7.327664647800471,8.083593593818927,6.843336592900531,4.412614667870688,4.790579140879916,3.238702852354335,3.6751386328263194,2.3387566681074152,2.573853770895154,1.6982994001613825,1.87040242411425,-1.4699999999999998,3377.598329783987,7.890026411406925,2.758023676012193,1.0260311921422274,85.89232767392589,4.417150937053347,11.166040283284485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.800041095617345,24.26546827384644,15.795081742670916,0.0,4.417150937053347,33.53942860244659,0.0,0.0,0.0,0.0,0.0,47.487202792972596,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,0.0,0.0,0.0,46.881720416284615,5.022633313741326,21.938488712214074,0.0,13.14,0.0,0.0,0.0,0.0,0.0,26.9611220259554,0.0,0.0,42.46456947923127,0.0,16.018090827285864,5.648765432098765,5.934308232552279,0.0,2.932549130763417,1.7920061728395067,0.0,13.636815476190478,0.0,0.0,0.0,0.0,14,0,1,0,0,0,0,2,1,3,0,0,1,0,2,1,0,0,0,0,0,0,1.5543485462158444,3,4.239400000000002,58.730000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32874,1,13.643057057489102,13.643057057489102,0.0,-2.240737142563892,0.22743156330268519,29.1,579.9860000000003,549.7460000000003,579.1507384599998,216,0,0.20163128145012926,-0.5068479547044316,0.5068479547044316,0.20163128145012926,1.15,1.825,2.45,35.453001940903704,9.715574701825254,2.497383614334241,-2.418002831846818,2.5211080238330723,-2.525476685327538,6.310557703458285,-0.246857537154142,2.9047365340290137,3.697992945362399e-06,1383.2651782253163,28.386022388089113,21.61838555819965,22.434882139127375,18.427777117237817,12.411801735393004,12.411801735393004,10.15993306051869,10.15993306051869,7.805280422640817,7.805280422640817,5.750258572698187,5.750258572698187,-3.1,374870204.0707537,29.87235570128328,10.70886851276324,4.453407113694077,234.23449028011655,45.47689331276585,29.45646827534832,17.85651662206509,5.783244946364939,0.0,0.0,14.383611552215466,0.0,0.0,12.407033161179976,12.13273413692322,12.990104268152233,41.994660173016975,42.11205117961343,54.12683738781914,29.756768000274796,0.0,0.0,5.733667477162185,62.43101960118041,13.716679505790452,51.579810155566804,0.0,17.248535499851716,10.470530430962235,0.0,17.248535499851716,12.407033161179976,86.73990246405228,20.68908471459793,0.0,68.83913015161657,18.19910120538483,0.0,0.0,0.0,206.07,95.66900423213335,39.91624852641899,0.0,46.83117258417787,0.0,0.0,25.308898746662365,6.923737199690624,0.0,0.0,19.944256338562333,16.992219914907576,0.0,39.739082074244365,53.69213165007616,2.373741684889566,-3.774704747880251,3.6351561196884794,-5.122799847545571,0.5596546492817409,1.3221851690045994,0.4444444444444444,40,7,12,2,1,3,0,2,0,2,6,0,12,6,13,1,5,0,1,1,0,4,7.997478234288399,5,0.4230999999999992,139.0024000000001,0,3,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33100,0,6.068022171831695,6.068022171831695,0.7244627110103304,0.7244627110103304,0.6589511753025439,10.142857142857142,223.10199999999998,215.03799999999998,222.000305616,70,0,0.048389560858088446,-0.08432138861566843,0.08432138861566843,0.048389560858088446,0.7857142857142857,1.5714285714285714,2.2857142857142856,35.49678335431277,10.064175090359571,2.012490508444031,-2.03335605712056,2.2829317157002187,-1.777955278818167,6.334000281588556,1.6167713985691854,2.1824181861240786,2.549116842654202,449.57964673815036,9.966255326250884,7.374731099535461,8.88658899157237,6.770856947829097,4.276681947244772,5.032610893263227,2.9901936265803606,3.8338295337929504,2.0094791768094424,2.574164500637226,1.351334490087368,1.7864646589247664,-0.9799999999999995,2023.1016585370207,9.570263430477349,4.035028731724091,1.9176574475475268,93.09502977932432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.53371512277308,23.762552697081826,15.608718119179649,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,58.57620317517553,0.0,11.126902983393991,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,48.53093654769288,10.045266627482652,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.172169610876644,0.0,0.0,48.53093654769288,0.0,23.20187978046503,0.0,11.972021762408666,0.0,1.469617031997985,2.0553395061728397,0.0,15.391910588309399,0.0,0.0,0.0,0.0,14,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,2.7583062794388904,2,4.660400000000001,61.898000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33446,1,8.891203703703704,8.891203703703704,0.0,-4.333333333333333,0.5160561206223995,9.666666666666666,319.331,319.331,319.90553796,34,2,2.0,-0.780447303495669,2.0,0.780447303495669,1.5,1.5,1.5,,,,,,,,,0.7219280948873623,0.0,91.96160537041904,4.5,2.541241452319315,8.061716807870829,2.0,0.6666666666666669,3.0,0.40824829046386324,2.449489742783178,0.0,0.0,0.0,0.0,1.212077922077922,3.6096404744368114,10.245010314455431,3.2444260057537386,62.94230055056896,60.615243197253555,9.105499747380728,0.0,0.0,0.0,0.0,27.298785494994465,4.208898492164469,0.0,0.0,9.053715885740207,0.0,11.188092744238665,0.0,0.0,13.314398239545195,47.54059412497334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.61318373453966,20.24180862997887,0.0,0.0,0.0,0.0,0.0,0.0,63.19,9.053715885740207,0.0,0.0,27.298785494994465,0.0,0.0,0.0,0.0,0.0,11.188092744238665,13.314398239545195,26.673611111111114,3.2430555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.333333333333333,0.0,6,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5.5398629822390815,0,-1.3873,22.816200000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33474,3,11.817244740488787,11.817244740488787,0.10098686696900971,-0.10098686696900971,0.9052564350716659,14.3,268.32,252.19199999999995,268.132411132,102,0,0.24566294463566982,-0.32099784694761563,0.32099784694761563,0.24566294463566982,1.3,2.05,2.75,16.149858540436565,10.058334727150273,2.2423193447434344,-2.0876214447700017,2.255369504971749,-2.134459557726312,6.180392248077588,-0.11438040304425057,2.6691122516013643,2.2372723206233887,685.3991182351552,14.11251969619286,11.550853985284963,11.550853985284963,9.702708600407233,6.6787438448183245,6.6787438448183245,4.703816302398779,4.703816302398779,3.343692949927327,3.343692949927327,2.429317279560497,2.429317279560497,-2.4299999999999993,50958.69110757325,12.5960717850756,4.921293343456113,2.008157172298688,116.88625908488423,5.316788604006331,12.238684400761036,0.0,5.907179729351506,0.0,0.0,14.468744851852676,0.0,5.098681808301038,0.0,30.33183534230805,13.847474399381248,12.10820789760957,17.092999272302727,4.794537184071822,17.30625100680577,0.0,9.780484743446223,4.992404732635669,20.392230805293824,11.861545009918906,47.283142823701965,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,27.944105881481008,11.339293589984397,6.923737199690624,23.875044681084542,35.32424007494372,0.0,0.0,0.0,59.28,0.0,4.794537184071822,0.0,12.45193613526408,0.0,34.89513516476076,0.0,0.0,48.86111267683448,15.407875144943038,0.0,1.8909722222222223,0.0,16.298772518266567,7.391976804610733,4.306466836734694,-0.10098686696900971,9.906040406903502,0.0,4.806758078231292,0.0,0.26666666666666666,20,1,5,0,1,1,1,1,1,2,0,0,4,1,5,2,2,0,0,0,0,0,3.0994482114793955,3,2.00092,78.21570000000003,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33743,1,2.316574074074074,2.316574074074074,1.3431481481481484,1.3431481481481484,0.3233623678589447,13.333333333333334,226.27799999999996,216.19799999999995,226.07825032,82,0,-0.0014751985630668282,-0.0610322328472244,0.0610322328472244,0.0014751985630668282,0.5,1.2222222222222223,2.1666666666666665,14.180246823313471,9.91160588280586,2.1478279505528652,-2.119388181312094,2.4083876395842556,-1.8585809295759885,6.272257922676413,1.7560840714904704,2.8301866873197907,2.2955405400263906,957.8687069700296,11.689869965382485,9.77350269189626,9.77350269189626,8.915816237971963,6.303418012614796,6.303418012614796,5.071829996668014,5.071829996668014,4.133297022254183,4.133297022254183,3.3599087432069314,3.3599087432069314,-2.339999999999999,46089.590203002794,8.707483723813477,2.7290629153964923,0.8530760312084199,104.4898716379179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.61660969289903,49.51061533864438,0.0,0.0,0.0,44.46938550045653,0.0,0.0,0.0,0.0,0.0,59.65783953108687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,48.53093654769288,0.0,44.46938550045653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.44424827018276,0.0,0.0,60.68297676136064,0.0,0.0,0.0,0.0,8.32138888888889,2.719956538170824,0.0,17.82948790627362,4.4625,0.0,0.0,0.0,18,0,0,1,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.3201817176154396,5,5.067800000000003,79.07400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34004,1,3.667733843537415,3.667733843537415,0.9355705546107332,0.9355705546107332,0.19801059699691867,11.095238095238095,864.2760000000001,863.268,855.2728589320002,112,0,0.04824524393352048,-0.05007423949636095,0.05007423949636095,0.04824524393352048,0.38095238095238093,0.7619047619047619,1.2380952380952381,79.92721378751138,10.061962885789992,2.233702653117546,-2.1750795100952365,2.5285785130790117,-1.9157321346998872,9.15753728382319,1.4061762404183948,2.438955387337081,2.9636013867379285,722.3640379903331,16.05795974227243,9.47903052627267,23.752999378305006,9.679315670301026,5.028190397731148,12.165174823747316,3.7880884841651192,11.047750169415627,2.5739586736031397,12.598885672022897,1.619770535120065,7.89288779924872,2.76,34486.829176946325,20.076577104663574,7.975153197933599,3.807007472237591,197.29642577633322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,133.50591825205638,51.38137862588572,0.0,0.0,143.36949508154413,0.0,0.0,0.0,0.0,0.0,46.32084271095334,0.0,11.126902983393991,0.0,0.0,0.0,143.36949508154413,0.0,0.0,0.0,0.0,46.32084271095334,0.0,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38137862588572,0.0,0.0,6.06636706846161,143.36949508154413,0.0,8.53221857415806,32.501087477429245,0.0,0.0,2.0431712962962965,0.0,2.0068559854497354,0.0,0.0,0.0,0.0,21,0,0,0,0,0,0,2,0,2,0,0,0,0,9,0,1,0,0,0,0,0,7.624465623800866,2,10.216099999999999,121.17799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34237,2,12.087695908569671,12.087695908569671,0.0,-5.439685814948,0.03388815955384198,11.75,1091.8580000000002,1071.698,1089.8001346800002,324,2,1.0,-0.7440345693068906,1.0,0.7440345693068906,0.4375,0.75,1.015625,,,,,,,,,3.089948141415932,6.61499518867027e-06,3116.048543553853,42.860713882777276,32.79560786923175,45.94489774581938,26.750094457983046,15.272870590680107,20.905863752535556,11.98854282307297,17.44399783776536,8.223594186434356,11.549450106256769,5.628277080888149,8.00470978710597,-1.4810389610389614,1330205843839.334,62.51896103896104,23.214122569802807,13.393402270291665,472.07566996839887,50.10444402844865,74.72107620143628,11.49902366656781,0.0,0.0,118.22914413043173,0.0,33.67118793731575,0.0,20.45700050251759,12.13273413692322,82.56302209693969,56.28457728310802,19.5819339020711,224.67479744668304,96.14172194209475,0.0,0.0,20.45700050251759,19.5819339020711,11.46733495432437,72.79640482153933,0.0,34.12495031652961,129.6964790847561,34.124317648101375,22.99804733313562,0.0,72.30829701144002,74.60986374094553,0.0,0.0,112.83533922612804,0.0,32.671799841253176,0.0,411.2,116.57448219900476,72.30829701144002,0.0,185.64062439693373,36.39820241076966,24.26546827384644,12.13273413692322,0.0,0.0,20.45700050251759,11.46733495432437,141.56480000235726,0.0,-4.108605207379336,56.21978675047769,8.469180742115086,-3.2718307024598055,11.188687658390299,0.0,0.0,-21.062019243501176,0.0,64,8,22,0,0,0,0,6,0,6,0,0,22,6,32,0,9,0,0,0,0,0,22.676919132736998,6,-7.895000000000001,195.46279999999996,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34239,2,5.885489645446655,5.885489645446655,0.44818699084572144,0.44818699084572144,0.8112065441071609,10.235294117647058,269.131,259.051,268.0170183,88,0,0.12857060870015663,-0.45726762771483614,0.45726762771483614,0.12857060870015663,0.7647058823529411,1.1764705882352942,1.5294117647058822,35.49678384162011,10.261033370430118,2.028946406649326,-2.077289261316079,2.3034286011488017,-1.8984634881948048,6.331093006094902,0.48273009429382774,2.2869200975869077,2.24918229304757,508.6970467453647,12.413849083443589,8.782979389999324,10.294837282036235,8.058550648063802,4.839630776087887,5.5955597221063424,3.4687005918601885,4.2831008453414015,2.1795340695257073,2.8341877402336846,1.2787818679552303,1.6198452639321905,-1.5799999999999992,7032.279300079741,11.892374825863712,4.734744089478073,2.753976974516663,108.88835640285664,16.20419790812442,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,24.26546827384644,12.13273413692322,21.420039176849777,4.736862953800049,34.57665232983216,0.0,0.0,0.0,0.0,11.46733495432437,46.44346903825231,0.0,11.49902366656781,16.20419790812442,11.374772549367124,11.49902366656781,23.20187978046503,0.0,0.0,0.0,0.0,36.39820241076966,10.045266627482652,0.0,0.0,61.269999999999996,0.0,0.0,0.0,0.0,32.919062843417585,0.0,0.0,36.39820241076966,0.0,0.0,39.406077688589455,5.57,11.77097929089331,0.0,0.8963739816914429,12.219188047647043,1.1759964726631398,10.089684429327287,0.0,0.0,0.0,0.0,17,4,3,0,0,0,0,2,0,2,0,0,3,2,5,0,2,0,0,0,0,0,3.3121971421538845,2,3.950100000000001,71.8028,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34457,3,13.51363330778674,13.51363330778674,0.010319464925287791,-1.6648375179195312,0.2311732296331876,34.04545454545455,646.6520000000002,601.2920000000001,645.26239352,240,0,0.30573222797777555,-0.4575391025384878,0.4575391025384878,0.30573222797777555,1.0909090909090908,1.7954545454545454,2.477272727272727,35.49675587404803,9.459402938556309,2.6771410521534365,-2.591369820584342,2.6661988792966644,-2.6140182460428534,6.183144508947604,-0.18088851639223247,3.2660901221110286,1.14825019737436,1306.5392472485778,31.700095366003374,25.77380401088478,27.28566190292169,20.962529620509674,15.960378777527543,17.02942374517724,13.579537616179337,14.33546656219779,11.330057472221652,11.66811917411306,9.01047170877019,9.418548281582773,-2.1899999999999995,4953243270.16967,33.18125235775208,13.271367452832717,6.01909713426957,270.1651389165101,19.84982747433194,5.601050810983688,12.390126910877857,5.783244946364939,0.0,5.969305287951849,14.383611552215466,0.0,0.0,23.20187978046503,37.62933317320761,86.62978929509283,53.70561458433035,6.103966387748303,29.33352929569692,46.42506123583032,0.0,0.0,28.58369907727774,76.91906458152133,36.356311397129225,53.630084616114345,0.0,0.0,4.899909730850478,5.687386274683562,0.0,23.20187978046503,70.91026883537388,25.54129612894152,28.58369907727774,64.35667725156031,48.06663312441735,0.0,0.0,0.0,104.14,40.894430336355256,24.596666341896878,0.0,42.799427953627145,44.11198457054386,29.665585542301848,0.0,12.152040213667762,37.265225580370945,11.823646930541102,27.938742734265084,5.387565359465195,11.822778054693188,40.275769417038155,23.413273664811527,0.3205054251500137,0.16551053193364673,8.121837147760097,8.809686430708618,4.988629523995115,0.0,0.6285714285714286,44,2,7,4,0,4,0,1,0,1,7,0,7,2,9,0,12,3,0,3,0,0,10.00819528602045,5,5.415400000000008,171.9545999999996,0,2,1,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,0,1,0,5,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
